post_ID,platform,content,timestamp,sentiment_score,category
6847,Instagram,The lake cruise had picturesque views.,2025-02-12 01:08:25.881183,0.69,Travel
6848,Facebook,The crime drama was too predictable.,2025-02-23 17:48:09.114314,-0.58,Entertainment
6849,Instagram,The pizza was burnt and lacked toppings.,2025-01-10 07:35:05.218399,-0.86,Dining
6850,LinkedIn,The thriller lacked an engaging narrative.,2025-03-19 10:33:56.424864,-0.69,Entertainment
6851,Facebook,The sightseeing tour was well-paced.,2025-02-01 03:34:45.656464,0.9,Travel
6852,Facebook,The local crafts were overpriced and ordinary.,2025-02-21 14:02:54.955485,-0.73,Travel
6853,Facebook,Great storage capacity on my new external drive.,2025-02-08 07:49:09.133922,0.67,Electronics
6854,LinkedIn,The crime drama had a predictable storyline.,2025-01-07 15:24:21.912153,0.0,Entertainment
6855,Instagram,The activewear is perfect for high-intensity workouts.,2025-01-02 07:52:58.223186,0.77,Clothing
6856,Instagram,Sore muscles slowing down routine.,2025-03-15 09:37:25.305114,-0.99,Health
6857,LinkedIn,Loaded up on immunity-boosting foods.,2025-02-04 20:38:49.986735,0.75,Groceries
6858,Facebook,Building my own portfolio with real-world projects.,2025-01-14 14:11:36.085003,0.61,Education
6859,Twitter,"The packaging was neat, but nothing special.",2025-02-20 08:38:06.036770,0.0,Clothing
6860,Facebook,The buttons fell off after first use.,2025-01-27 03:27:05.915841,-0.52,Clothing
6861,Twitter,The horror series was truly terrifying.,2025-02-02 22:00:09.963609,0.52,Entertainment
6862,Twitter,The food tour had limited variety.,2025-03-07 22:14:20.107596,-0.8,Travel
6863,Twitter,The woolen sweater has holes after one wash.,2025-02-26 08:00:00.692273,-0.56,Clothing
6864,LinkedIn,The suspense thriller lacked tension.,2025-02-13 07:52:43.477054,-0.8,Entertainment
6865,Instagram,Great discounts on trendy apparel this season.,2025-01-20 16:50:00.579903,0.77,Clothing
6866,Facebook,The flavors were well-balanced and unique.,2025-02-15 04:23:22.618458,0.54,Dining
6867,LinkedIn,The series dragged on unnecessarily.,2025-02-24 05:24:40.797861,-0.83,Entertainment
6868,Instagram,"Received my order, looks as expected.",2025-02-01 01:47:07.920346,0.0,Clothing
6869,Facebook,The visual effects were mind-blowing.,2025-02-21 20:33:02.627476,0.72,Entertainment
6870,LinkedIn,Found affordable organic quinoa.,2025-02-18 15:42:26.835421,0.83,Groceries
6871,Twitter,Disappointed with the build quality of my tablet.,2025-02-25 12:47:07.190305,-0.64,Electronics
6872,Twitter,The hemline stitching is uneven.,2025-01-20 05:42:43.679950,-0.73,Clothing
6873,Facebook,The presentation was Instagram-worthy.,2025-02-08 14:12:25.221441,0.8,Dining
6874,Facebook,The probiotic drink was flat and flavorless.,2025-02-09 08:06:47.372050,-0.6,Groceries
6875,Instagram,The outfit is poorly tailored.,2025-02-06 13:27:44.769456,-0.52,Clothing
6876,LinkedIn,Consuming more fiber helped my digestion.,2025-03-14 08:49:01.693833,0.99,Health
6877,Instagram,The jacket looks nothing like the pictures.,2025-02-15 22:18:36.225875,-0.69,Clothing
6878,LinkedIn,Researching compatibility of smart assistant devices.,2025-01-28 06:16:32.982919,0.0,Electronics
6879,Instagram,Weekly meal preps are keeping me on track.,2025-01-18 12:29:16.570185,0.62,Health
6880,Facebook,Inconsistent with problem-solving practice.,2025-02-21 12:21:05.380232,-0.78,Education
6881,Facebook,Learning about new firmware updates for smart home devices.,2025-01-10 11:49:52.218890,0.0,Electronics
6882,Instagram,The VR experience was underwhelming.,2025-03-01 22:27:57.910395,-0.79,Travel
6883,Twitter,Looked into healthier snack alternatives.,2025-01-14 22:22:59.123296,0.0,Groceries
6884,Instagram,The documentary was both informative and engaging.,2025-03-01 03:30:36.613308,0.76,Entertainment
6885,LinkedIn,The prices were fair for the quality.,2025-03-07 19:20:25.242615,0.0,Dining
6886,Facebook,The hotel service was extremely poor.,2025-03-15 02:45:44.681555,-0.84,Travel
6887,Instagram,"Following a sleep schedule, results vary.",2025-01-26 22:48:09.130865,0.0,Health
6888,LinkedIn,The magic show was full of surprises.,2025-03-24 20:26:17.206943,0.62,Entertainment
6889,LinkedIn,The flavors were balanced but forgettable.,2025-02-05 15:32:01.699914,0.0,Dining
6890,Twitter,The live cooking station was a highlight.,2025-02-04 13:33:43.426775,0.72,Dining
6891,Facebook,Exploring local villages was heartwarming.,2025-03-18 06:19:32.317256,0.92,Travel
6892,Facebook,The VR experience was incredibly lifelike.,2025-03-06 00:49:25.148515,0.84,Entertainment
6893,Facebook,The ambiance was dark and depressing.,2025-03-16 07:07:16.422089,-0.73,Dining
6894,Instagram,Fresh juices made my breakfast perfect.,2025-02-23 07:13:06.235681,0.64,Groceries
6895,Twitter,The animated series had a strong moral message.,2025-03-01 10:16:27.704129,0.61,Entertainment
6896,Instagram,My energy levels fluctuate despite exercise.,2025-01-24 00:26:16.988961,0.0,Health
6897,Facebook,Feeling unmotivated despite fitness goals.,2025-03-02 18:01:55.627481,-0.87,Health
6898,Instagram,"Joined a new fitness class, still adjusting.",2025-01-09 01:08:33.032235,0.0,Health
6899,Instagram,The router keeps dropping the connection.,2025-02-21 15:50:57.090500,-0.7,Electronics
6900,LinkedIn,The dessert was decent but lacked variety.,2025-01-20 21:14:03.002153,0.0,Dining
6901,Instagram,The formal shirt looks decent for work.,2025-01-21 11:07:10.901665,0.0,Clothing
6902,LinkedIn,The musical left me in awe of the performers.,2025-03-18 03:07:17.071147,0.79,Entertainment
6903,Instagram,The jungle camping was unsafe and poorly managed.,2025-01-04 02:07:58.595602,-0.82,Travel
6904,LinkedIn,Cold-pressed ginger shots were too spicy.,2025-03-02 12:33:53.553516,-0.52,Groceries
6905,Instagram,Switching to plant-based alternatives occasionally.,2025-01-17 16:00:26.269841,0.0,Health
6906,Facebook,The video game was fun but had a few bugs.,2025-03-17 21:42:27.422479,0.0,Entertainment
6907,Instagram,The sci-fi series had brilliant futuristic concepts.,2025-01-14 08:12:29.773561,0.71,Entertainment
6908,Instagram,The presentation was Instagram-worthy.,2025-01-28 19:13:00.299649,0.55,Dining
6909,LinkedIn,Exploring alternative healing methods.,2025-01-18 01:15:55.689177,0.0,Health
6910,LinkedIn,The storyline lacked depth and direction.,2025-02-14 22:32:34.500650,-0.66,Entertainment
6911,Twitter,The dress shrank after one wash.,2025-02-16 15:31:26.237821,-0.86,Clothing
6912,Facebook,Delivery left my groceries in the sun.,2025-03-06 04:13:26.208375,-0.51,Groceries
6913,LinkedIn,Completed a cybersecurity basics course.,2025-01-28 13:21:10.657768,0.63,Education
6914,Twitter,Falling behind on my certification goals.,2025-03-20 03:07:34.189945,-0.71,Education
6915,Instagram,"Just bought a cozy sweater, so comfy!",2025-01-29 05:07:05.115288,0.85,Clothing
6916,LinkedIn,Watching online tutorials on software development.,2025-02-21 06:01:31.446116,0.0,Education
6917,Facebook,Signed up for an introductory Python course.,2025-01-09 17:19:57.371849,0.0,Education
6918,LinkedIn,The dress hugs the body in all the right places.,2025-02-25 04:58:51.564964,0.51,Clothing
6919,Facebook,The casual jacket seems okay for everyday wear.,2025-01-30 19:38:41.008643,0.0,Clothing
6920,Facebook,Checking compatibility for smart home devices.,2025-03-16 12:34:22.988659,0.0,Electronics
6921,Instagram,The storyline of the movie was captivating.,2025-03-05 17:39:13.596323,0.57,Entertainment
6922,Facebook,"Received the wrong size, very disappointed.",2025-01-08 21:58:33.636029,-0.82,Clothing
6923,LinkedIn,Daily walking is maintaining my stamina.,2025-03-11 12:21:10.959558,0.0,Health
6924,Facebook,Projector image quality is poor at night.,2025-01-12 14:19:29.268656,-0.71,Electronics
6925,LinkedIn,"Tried a new vegan snack, loved it!",2025-03-01 16:02:21.569823,0.81,Groceries
6926,Instagram,The concert was enjoyable but not unforgettable.,2025-02-22 23:47:48.106209,0.0,Entertainment
6927,LinkedIn,The t-shirts are soft and feel amazing!,2025-02-26 17:24:31.271219,0.92,Clothing
6928,Instagram,The flavors were balanced but forgettable.,2025-01-01 04:21:47.339343,0.0,Dining
6929,Twitter,"The dress is fine, nothing too impressive.",2025-03-21 00:46:45.137704,0.0,Clothing
6930,Instagram,Finding research paper analysis challenging.,2025-02-18 13:21:43.175869,-0.59,Education
6931,Twitter,The new formal wear fits like a dream.,2025-01-12 08:57:46.343201,0.56,Clothing
6932,Instagram,The quality is not worth the price.,2025-01-13 12:18:11.670068,-0.67,Clothing
6933,Twitter,The ambiance made the experience memorable.,2025-02-16 18:47:15.075960,0.7,Dining
6934,Twitter,Evaluated the quality of fresh herbs in store.,2025-02-22 04:14:40.364870,0.0,Groceries
6935,Facebook,Loving the clarity of my new wireless earbuds.,2025-01-10 12:46:14.373173,0.9,Electronics
6936,Instagram,Excited to learn more about AI advancements.,2025-02-12 03:33:25.481625,0.73,Education
6937,Twitter,Discovered nutritious alternatives for everyday meals.,2025-03-01 15:43:04.380900,0.74,Health
6938,Twitter,The thriller was predictable and lacked suspense.,2025-02-06 14:51:57.875273,-0.6,Entertainment
6939,Facebook,Learning the nuances of prompt engineering.,2025-02-23 17:34:37.721809,0.61,Education
6940,LinkedIn,Considering options for upgrading my router.,2025-01-06 05:50:31.039827,0.0,Electronics
6941,Facebook,The snowboarding facility lacked safety measures.,2025-03-15 21:42:11.720664,-0.63,Travel
6942,Twitter,The cultural exchange was insightful.,2025-01-07 07:18:54.319850,0.0,Travel
6943,LinkedIn,The documentary was well-researched but too lengthy.,2025-03-22 20:31:27.205111,0.0,Entertainment
6944,Facebook,"The fit is acceptable, but not perfect.",2025-02-17 07:13:00.614336,0.0,Clothing
6945,Facebook,The horror movie had a spine-chilling climax.,2025-02-04 17:08:28.660290,0.73,Entertainment
6946,LinkedIn,The breakfast spread was fantastic.,2025-02-08 15:12:32.392140,0.78,Dining
6947,LinkedIn,Poor sleep despite maintaining a routine.,2025-02-27 03:38:36.541370,-0.63,Health
6948,Facebook,The island exploration had beautiful views.,2025-01-13 18:17:52.035854,0.0,Travel
6949,Instagram,Checked out cold-pressed juices in the fridge.,2025-01-27 11:35:23.665314,0.0,Groceries
6950,Twitter,Practicing coding questions daily.,2025-02-18 12:03:14.128904,0.0,Education
6951,Twitter,Smartwatch struggles with notifications.,2025-02-02 14:54:23.279778,-0.96,Electronics
6952,LinkedIn,The pasta sauce was watery and flavorless.,2025-01-16 20:40:23.491616,-0.7,Dining
6953,Twitter,Exploring various tech fields for specialization.,2025-02-15 23:48:53.270349,0.0,Education
6954,Twitter,The smoothies were refreshing and filling.,2025-02-16 13:17:06.876101,0.78,Dining
6955,LinkedIn,Graphics card overheats under load.,2025-03-13 18:53:57.924316,-0.97,Electronics
6956,Twitter,The video game had smooth controls and engaging missions.,2025-01-09 11:55:56.748086,0.93,Entertainment
6957,LinkedIn,The event was too noisy and unpleasant.,2025-02-10 07:25:35.408292,-0.89,Entertainment
6958,Instagram,Frequent mood swings despite meditation.,2025-03-08 18:24:18.377256,-0.71,Health
6959,Instagram,"Tried a new fitness plan, but no progress.",2025-01-22 17:08:54.156276,-0.58,Health
6960,Facebook,The food options at the event were limited.,2025-02-15 09:45:16.447959,-0.9,Travel
6961,Twitter,Loved the unique and innovative menu.,2025-02-13 02:48:21.848276,0.74,Dining
6962,Twitter,The award show felt overly scripted and staged.,2025-01-12 21:14:20.123585,-0.88,Entertainment
6963,Twitter,Exploring study methods to stay focused.,2025-01-05 14:49:04.322796,0.0,Education
6964,Facebook,The sportswear lost its stretch after washing.,2025-01-11 20:32:00.474230,-0.84,Clothing
6965,Facebook,Reading up on the benefits of smart home hubs.,2025-02-11 15:49:28.665746,0.0,Electronics
6966,Facebook,The vegan butter was greasy and flavorless.,2025-02-28 10:04:28.454837,-0.6,Groceries
6967,Instagram,Considering getting a smart assistant for my home.,2025-03-23 03:52:08.609257,0.0,Electronics
6968,Facebook,Finding advanced topics overwhelming.,2025-03-14 22:47:49.116741,-0.7,Education
6969,LinkedIn,Examined the freshness of vegetables before buying.,2025-03-13 16:55:18.916779,0.0,Groceries
6970,Facebook,Looked for gluten-free alternatives to regular pasta.,2025-01-14 01:26:41.886725,0.0,Groceries
6971,Facebook,"The design looks average, could be better.",2025-01-07 22:30:11.279799,0.0,Clothing
6972,Instagram,The jacket has a weird smell that won’t go away.,2025-03-12 03:37:41.031069,-0.71,Clothing
6973,Facebook,"The sweater looks warm, haven’t tested it yet.",2025-03-12 11:11:19.978230,0.0,Clothing
6974,Twitter,The musical left me in awe of the performers.,2025-03-18 10:21:16.479446,0.8,Entertainment
6975,Twitter,Unable to complete certification requirements.,2025-02-24 09:33:29.685736,-0.82,Education
6976,Twitter,Excited about trying out fresh sourdough bread.,2025-02-12 11:52:16.712060,0.91,Groceries
6977,LinkedIn,The festival had good moments but lacked excitement.,2025-02-10 14:16:40.229457,0.0,Entertainment
6978,Instagram,The boat ride was too short and unremarkable.,2025-03-18 06:00:24.512433,-0.63,Travel
6979,LinkedIn,The documentary was too lengthy and repetitive.,2025-01-11 01:43:03.531403,-0.51,Entertainment
6980,Facebook,Signed up for an introductory Python course.,2025-01-16 19:17:29.035007,0.0,Education
6981,Twitter,The new arrivals seem like standard designs.,2025-02-06 22:30:33.844405,0.0,Clothing
6982,Twitter,The visit to historical landmarks was insightful.,2025-02-02 15:40:11.478299,0.68,Travel
6983,Facebook,"Shifted to herbal teas, taste is fine.",2025-03-15 21:28:07.681982,0.0,Health
6984,Instagram,The cruise ship offered luxurious experiences.,2025-02-17 02:21:06.781704,0.61,Travel
6985,LinkedIn,Weight loss plateau causing frustration.,2025-02-05 13:46:19.975700,-0.85,Health
6986,Instagram,The community trip lacked purpose.,2025-03-09 04:11:32.915264,-0.77,Travel
6987,LinkedIn,"Tried the chef’s special, absolutely delicious.",2025-01-04 22:17:28.279642,0.74,Dining
6988,Instagram,Evaluated different brands of olive oil.,2025-02-10 05:58:56.712980,0.0,Groceries
6989,Instagram,Experimenting with probiotic drinks.,2025-03-16 16:55:29.041176,0.0,Health
6990,Instagram,The hiking trails led to breathtaking vistas.,2025-01-29 14:01:02.490671,0.55,Travel
6991,Instagram,The waistband on the pants is too tight.,2025-01-25 10:40:00.453487,-0.9,Clothing
6992,Twitter,The adventure movie lacked compelling characters.,2025-01-18 17:46:47.419147,-0.86,Entertainment
6993,Facebook,Using a standing desk has improved my posture.,2025-01-25 15:55:34.564755,1.0,Health
6994,Instagram,The concert was worth every penny.,2025-01-01 07:00:45.687565,0.66,Entertainment
6995,Twitter,The narrative of the movie was compelling.,2025-01-20 01:47:46.157454,0.9,Entertainment
6996,Instagram,Considering getting a new electric toothbrush.,2025-01-09 21:19:44.402128,0.0,Electronics
6997,LinkedIn,The amusement park was poorly maintained.,2025-03-02 16:52:08.355090,-0.68,Travel
6998,Instagram,Struggling to stay engaged during lectures.,2025-03-02 04:15:25.920360,-0.92,Education
6999,Facebook,Delivery left my groceries in the sun.,2025-02-15 05:09:30.514740,-0.64,Groceries
7000,LinkedIn,AI project development is fueling my creativity.,2025-03-13 02:05:19.001781,1.0,Education
7001,LinkedIn,The color bled during washing.,2025-02-12 13:17:14.967210,-0.77,Clothing
7002,Facebook,Thriving in a project-based learning environment.,2025-03-04 14:56:04.877644,0.76,Education
7003,LinkedIn,The local crafts were overpriced and ordinary.,2025-02-01 02:07:21.704645,-0.65,Travel
7004,Facebook,Reading about advancements in DSLR technology.,2025-01-22 12:50:02.430009,0.0,Electronics
7005,Instagram,The VR graphics were impressive but lacked realism.,2025-01-30 19:23:44.335304,0.0,Entertainment
7006,Instagram,Struggling to maintain a digital detox.,2025-03-09 23:08:29.991130,-0.66,Health
7007,Instagram,Supplements causing digestive discomfort.,2025-01-05 06:06:01.035345,-0.51,Health
7008,Twitter,The comedy show delivered non-stop laughter.,2025-02-18 07:47:30.914951,0.88,Entertainment
7009,LinkedIn,The action movie had energy but was formulaic.,2025-03-07 16:33:04.848867,0.0,Entertainment
7010,Twitter,Exploring the pros and cons of smart ovens.,2025-02-23 05:32:04.191760,0.0,Electronics
7011,LinkedIn,The hike lacked scenic beauty.,2025-02-06 00:45:58.178470,-0.98,Travel
7012,Facebook,"Switched to a new gym, seems decent.",2025-03-02 08:15:06.101006,0.0,Health
7013,Facebook,The casual jacket seems okay for everyday wear.,2025-01-27 08:58:22.264357,0.0,Clothing
7014,Instagram,The dishes lacked flavor and seasoning.,2025-02-14 05:09:48.342803,-0.69,Dining
7015,Instagram,The dining area was clean but lacked charm.,2025-02-13 00:01:30.442060,0.0,Dining
7016,LinkedIn,The horror movie had weak character development.,2025-03-14 12:36:33.249460,-0.73,Entertainment
7017,Instagram,The shorts feel too tight despite correct size.,2025-02-01 04:46:03.330432,-0.84,Clothing
7018,Instagram,The comedy special had relatable jokes.,2025-02-25 01:42:15.409894,0.69,Entertainment
7019,LinkedIn,The t-shirt lost its elasticity.,2025-02-25 09:41:56.320460,-0.94,Clothing
7020,LinkedIn,"Received the wrong size, very disappointed.",2025-01-16 06:37:14.760211,-0.75,Clothing
7021,LinkedIn,Expired canned goods delivered without checking.,2025-02-17 12:26:10.745032,-0.73,Groceries
7022,Instagram,The stitching is top-notch and durable.,2025-01-09 06:32:13.364799,0.71,Clothing
7023,LinkedIn,The ziplining was fun but brief.,2025-01-21 10:15:57.890884,0.0,Travel
7024,LinkedIn,The island’s biodiversity was impressive.,2025-03-08 15:46:00.182142,0.95,Travel
7025,Instagram,The pasta had a decent taste but lacked richness.,2025-02-23 07:06:49.989158,0.0,Dining
7026,Facebook,The acting was good but lacked emotional depth.,2025-03-11 21:14:55.889334,0.0,Entertainment
7027,Instagram,The suspense thriller was unpredictable and engaging.,2025-01-04 06:07:08.703892,0.68,Entertainment
7028,Twitter,The ziplining was fun but brief.,2025-01-21 12:17:37.414948,0.0,Travel
7029,Facebook,The collection of trendy jackets is impressive.,2025-03-07 03:30:32.633845,0.81,Clothing
7030,Twitter,The festival was fun but poorly managed.,2025-03-07 00:18:45.965361,0.0,Entertainment
7031,LinkedIn,The staff was polite but seemed disinterested.,2025-01-27 02:06:10.072735,0.0,Dining
7032,Instagram,The video game had frustrating controls.,2025-01-16 14:31:30.682433,-0.83,Entertainment
7033,Twitter,Reviewing basic concepts in database management.,2025-01-22 05:19:35.199427,0.0,Education
7034,Facebook,The pasta had an authentic Italian touch.,2025-03-15 06:31:42.132454,0.56,Dining
7035,Instagram,The animation was poor and lacked detail.,2025-01-19 04:29:48.212719,-0.77,Entertainment
7036,Twitter,The sitcom relied on tired clichés.,2025-03-04 05:20:37.391458,-0.65,Entertainment
7037,Twitter,The guided tour lacked proper information.,2025-03-01 14:46:22.329998,-0.97,Travel
7038,Instagram,Sticking to a diet is getting harder.,2025-03-01 09:12:20.448984,-0.64,Health
7039,Facebook,Struggling with understanding AI deployment.,2025-01-27 11:03:18.583260,-0.78,Education
7040,Instagram,The waiting time was too long.,2025-02-11 07:49:42.635491,-0.62,Dining
7041,Instagram,Enjoyed a scenic bike ride through the hills.,2025-01-05 17:26:55.099524,0.52,Travel
7042,Twitter,The seafood had a strange odor.,2025-01-31 00:11:03.166749,-0.75,Dining
7043,Instagram,Frequent cheat meals slowing progress.,2025-01-03 20:34:32.653331,-0.69,Health
7044,Twitter,Compared prices of gluten-free items.,2025-02-15 16:47:26.103771,0.0,Groceries
7045,LinkedIn,Considering getting a new electric toothbrush.,2025-03-07 14:41:04.707536,0.0,Electronics
7046,Twitter,The waiter forgot my order entirely.,2025-01-21 14:29:15.468480,-0.66,Dining
7047,Facebook,The ambiance was nice but a bit too noisy.,2025-01-14 22:25:21.187142,0.0,Dining
7048,Twitter,The noodles were tasty but overcooked.,2025-02-22 12:28:22.568734,0.0,Dining
7049,Facebook,Started a new course on blockchain and loving it.,2025-03-23 12:19:31.436323,0.86,Education
7050,Instagram,Too much artificial flavor in juices.,2025-02-25 07:47:17.929711,-0.96,Groceries
7051,Twitter,"The quality seems fine, need to wear it to know more.",2025-01-13 23:56:05.124881,0.0,Clothing
7052,Twitter,Absolutely love the new range of casual outfits.,2025-02-05 23:28:24.087513,0.88,Clothing
7053,Instagram,The outfit is poorly tailored.,2025-02-18 23:44:33.095633,-0.8,Clothing
7054,Instagram,The game had monotonous levels.,2025-02-24 09:06:35.182162,-0.96,Entertainment
7055,Twitter,The staff made us feel special.,2025-02-10 18:12:41.951766,0.56,Dining
7056,Twitter,"Tried a new vegan snack, loved it!",2025-01-31 12:58:46.654214,0.73,Groceries
7057,Facebook,The adventure film was missing excitement.,2025-03-01 07:10:18.116128,-0.68,Entertainment
7058,LinkedIn,Homemade kombucha was overly fermented.,2025-01-28 18:44:21.028302,-0.96,Groceries
7059,Facebook,Exploring cloud computing fundamentals.,2025-02-15 17:45:50.330342,0.0,Education
7060,LinkedIn,Examined the freshness of vegetables before buying.,2025-01-20 22:25:40.560898,0.0,Groceries
7061,Instagram,Considering switching to a smart lock system.,2025-01-16 10:43:39.932548,0.0,Electronics
7062,Instagram,The ambiance was relaxing but nothing exciting.,2025-01-13 02:23:51.206859,0.0,Dining
7063,Facebook,Experiencing better sleep after daily meditation.,2025-02-17 09:22:14.508208,0.93,Health
7064,Twitter,Impressed by the durability of the jeans.,2025-01-27 04:56:46.257944,0.88,Clothing
7065,Facebook,"Tried the outfit, it fits okay.",2025-02-03 22:28:17.222846,0.0,Clothing
7066,Facebook,Tablet screen brightness fluctuates randomly.,2025-01-12 11:21:53.350925,-0.52,Electronics
7067,Twitter,The ambiance was fine but lacked vibrancy.,2025-01-15 16:06:27.967773,0.0,Dining
7068,Facebook,The game lacked innovation and creativity.,2025-02-06 17:43:01.499600,-0.59,Entertainment
7069,Facebook,The new arrivals are trendy and elegant.,2025-01-08 02:55:21.611013,0.98,Clothing
7070,Twitter,Exploring options for upgrading to a gaming laptop.,2025-03-14 14:11:10.571188,0.0,Electronics
7071,Facebook,The customer service was extremely poor.,2025-03-18 14:30:01.486764,-0.77,Dining
7072,Instagram,Smart lock fails to recognize voice commands.,2025-01-06 07:37:44.411797,-0.55,Electronics
7073,Twitter,Frozen items thawed too quickly during delivery.,2025-03-01 02:11:30.076627,-0.51,Groceries
7074,Facebook,The sushi was not fresh at all.,2025-01-02 05:08:19.811810,-0.87,Dining
7075,Facebook,The new lounge wear is soft and super comfortable.,2025-03-19 20:33:12.713754,0.74,Clothing
7076,Instagram,Examined the freshness of vegetables before buying.,2025-01-22 23:07:45.543031,0.0,Groceries
7077,Instagram,The meal took too long to arrive.,2025-02-24 17:48:08.703427,-0.61,Dining
7078,Facebook,The bird sanctuary had rare species.,2025-01-03 17:24:30.253081,0.86,Travel
7079,Facebook,The staff was polite but seemed disinterested.,2025-03-01 11:25:49.274101,0.0,Dining
7080,Twitter,The crime drama had a predictable storyline.,2025-02-07 06:41:18.711728,0.0,Entertainment
7081,Twitter,Evaluated the quality of fresh herbs in store.,2025-01-19 08:55:28.660887,0.0,Groceries
7082,Instagram,Building a consistent yoga practice has helped.,2025-02-02 04:24:04.213785,0.99,Health
7083,Twitter,The dress shrank after one wash.,2025-03-09 17:55:37.829972,-0.82,Clothing
7084,Instagram,Skipped important training sessions.,2025-01-20 04:31:26.564581,-0.93,Education
7085,LinkedIn,"The jeans feel decent, fit is standard.",2025-03-23 02:39:00.177344,0.0,Clothing
7086,Facebook,The oil had a strange odor and taste.,2025-01-22 14:22:44.920370,-0.69,Groceries
7087,Twitter,The visuals in the movie felt outdated.,2025-01-19 23:15:46.882797,-0.84,Entertainment
7088,Instagram,Difficulty staying focused in virtual classes.,2025-03-13 22:23:55.702306,-0.58,Education
7089,Twitter,Dancing helps me stay fit and happy.,2025-01-20 19:49:02.246642,0.61,Health
7090,Twitter,"The fabric feels slightly stiff, needs washing.",2025-02-01 10:22:11.040300,0.0,Clothing
7091,Facebook,Exploring various tech fields for specialization.,2025-01-30 01:54:30.835678,0.0,Education
7092,Twitter,Difficulty balancing work and studies.,2025-02-15 13:40:18.342539,-0.72,Education
7093,Facebook,The new video game exceeded my expectations.,2025-03-10 08:21:51.152813,0.76,Entertainment
7094,Facebook,The fusion flavors were a pleasant surprise.,2025-03-11 07:52:09.641134,0.64,Dining
7095,Instagram,Happy with the variety of vegan alternatives.,2025-02-07 15:09:27.749048,0.95,Groceries
7096,Instagram,Loving the mindfulness challenges on my fitness app.,2025-03-17 04:47:40.476246,0.66,Health
7097,LinkedIn,The stand-up comedian was absolutely hilarious.,2025-01-02 08:04:09.434755,0.78,Entertainment
7098,LinkedIn,Tried an exotic dish and loved the experience.,2025-02-06 21:18:49.827059,0.77,Dining
7099,Facebook,The visuals were appealing but the plot was weak.,2025-02-07 08:02:58.420274,0.0,Entertainment
7100,LinkedIn,The community trip was eye-opening.,2025-02-07 17:07:17.155849,0.0,Travel
7101,Facebook,Scanned the ingredients of packaged juices.,2025-01-26 09:53:45.003751,0.0,Groceries
7102,Facebook,Open-source contributions are boosting my skills.,2025-02-06 12:10:07.925782,0.57,Education
7103,Instagram,My new gaming console crashes frequently.,2025-03-15 09:49:04.036931,-0.96,Electronics
7104,Twitter,"Bought a portable charger, super useful while traveling.",2025-03-22 09:06:22.514999,0.86,Electronics
7105,Facebook,Vegan mayo was too oily and bland.,2025-03-10 02:49:54.381779,-0.58,Groceries
7106,Instagram,Gaining confidence with coding interviews.,2025-03-12 03:41:08.389944,0.96,Education
7107,Facebook,"Just bought a cozy sweater, so comfy!",2025-01-07 10:41:20.247531,0.54,Clothing
7108,Facebook,The whale-watching cruise was disappointing.,2025-02-22 23:41:10.543238,-0.93,Travel
7109,Facebook,Examined the sugar content in granola bars.,2025-02-19 00:23:34.145491,0.0,Groceries
7110,Instagram,Exploring herbal tea options for relaxation.,2025-01-28 02:14:10.136478,0.0,Groceries
7111,Instagram,Compared packaging quality of pantry staples.,2025-02-21 11:30:05.916333,0.0,Groceries
7112,Instagram,Reduced screen time is helping me sleep better.,2025-01-06 22:38:09.752196,0.71,Health
7113,LinkedIn,The hot air balloon ride was enjoyable but brief.,2025-01-31 21:25:23.607204,0.0,Travel
7114,LinkedIn,"Reviewed a few research papers, yet to analyze.",2025-02-14 06:33:43.081643,0.0,Education
7115,Twitter,The comedy series had a few good moments.,2025-03-10 09:27:40.719200,0.0,Entertainment
7116,Instagram,The new lounge wear is soft and super comfortable.,2025-03-24 13:55:08.133798,0.78,Clothing
7117,Twitter,The salad was fresh but plain.,2025-02-08 06:37:52.166766,0.0,Dining
7118,Facebook,Experiencing different cultures was eye-opening.,2025-02-27 10:26:48.127011,0.82,Travel
7119,Twitter,The suspense thriller lacked tension.,2025-03-02 05:02:19.423568,-0.92,Entertainment
7120,Facebook,The embroidery is intricate and looks premium.,2025-03-04 07:25:42.856038,0.58,Clothing
7121,LinkedIn,Too much artificial flavor in juices.,2025-01-30 05:19:32.831121,-0.67,Groceries
7122,Instagram,The local dance performances were lively.,2025-03-13 13:12:21.311976,0.9,Travel
7123,Twitter,"The fabric feels normal, nothing extraordinary.",2025-02-01 00:22:17.773349,0.0,Clothing
7124,Facebook,Joined a new learning group.,2025-03-17 00:19:24.532596,0.0,Education
7125,Facebook,Reading about career opportunities in AI.,2025-01-19 04:02:40.898341,0.0,Education
7126,LinkedIn,The series finale was decent but not impactful.,2025-01-18 16:07:07.749629,0.0,Entertainment
7127,Instagram,Considering getting a smart assistant for my home.,2025-02-21 17:39:29.860013,0.0,Electronics
7128,Facebook,Exploring options for homemade sauces.,2025-01-13 19:10:28.251374,0.0,Groceries
7129,LinkedIn,Frequent mood swings despite meditation.,2025-01-07 00:14:33.126839,-0.8,Health
7130,Twitter,The whale-watching cruise was disappointing.,2025-01-27 22:00:33.510233,-0.6,Travel
7131,Twitter,The ambiance was relaxing but nothing exciting.,2025-02-16 00:35:30.203433,0.0,Dining
7132,LinkedIn,The game had too many glitches.,2025-03-11 03:34:48.719215,-0.92,Entertainment
